"estudiante_id";"codigo";"nombre";"uc";"notaf";"notad";"tipoexamen";"seccion";"equivalenciainterna";"nombre";"ano";"nombre"
161017;"0902003282";"HEMATOLOGIA II";5;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
75671;"0902003280";"HEMATOLOGIA I";5;"14";"14";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
103715;"0902002994";"FISIOLOGIA";5;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
75671;"0902003467";"BACTERIOLOGIA III";4;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
108513;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"12";"12";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
75671;"0902003277";"BIOQUIMICA CLINICA I";5;"12";"12";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
108513;"0902003490";"DEPORTE I";2;"19";"19";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
75671;"0902003284";"VIROLOGIA";3;"AP";"13";"D";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
98417;"0902003463";"ADMINISTRACION SANITARIA";3;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
70169;"0902003508";"INTERNADO ROTATORIO TRABAJO ESPECIAL DE INVESTIGACION";30;"18";"18";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115315;"0902003458";"BIOESTADISTICA I";4;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
75671;"0902002992";"BIOQUIMICA II";2;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
103715;"0902003274";"FISICA I";4;"14";"14";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
84299;"0902003489";"HISTORA DE CIENCIA.DE LA SALUD";3;"18";"18";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115315;"0902003457";"PRINCIPIOS DE QUIMICA";3;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
75677;"0902003466";"BACTERIOLOGIA II";4;"AP";"09";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
103715;"0902002994";"FISIOLOGIA";5;"AP";"03";"R";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
70589;"3281";"BIOQUIMICA CLINICA II";5;"12";"12";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
108513;"0902003460";"MATEMATICAS II";4;"AP";"00";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
70589;"3285";"TOXICOLOGIA";5;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115292;"0902003490";"DEPORTE I";2;"18";"18";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
75677;"0902003279";"MICOLOGIA I";3;"AP";"07";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115315;"0902003456";"HISTOLOGIA";5;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67435;"0902003285";"TOXICOLOGIA";5;"13";"13";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
108513;"0902003457";"PRINCIPIOS DE QUIMICA";3;"AP";"02";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
75677;"0902002992";"BIOQUIMICA II";2;"AP";"08";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
108513;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"17";"17";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902002992";"BIOQUIMICA II";2;"14";"14";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115315;"0902003455";"MATEMATICAS I";3;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
70589;"3283";"PARASITOLOGIA II";3;"00";"15";"D";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
108513;"0902003458";"BIOESTADISTICA I";4;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902002999";"INMUNOLOGIA I";2;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
98417;"0902003464";"DEONTOLOGIA Y LEGISLACION DEL BIOANALISIS";3;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
70589;"3282";"HEMATOLOGIA II";5;"15";"15";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115315;"0902003490";"DEPORTE I";2;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
75677;"0902002992";"BIOQUIMICA II";2;"AP";"05";"R";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
98417;"0902003462";"SOCIOLOGIA Y ORIENTACION COMUNAL";3;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003278";"LABORATORIO INMUNOLOGIA I";2;"15";"15";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
98417;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"18";"18";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
84299;"0902003275";"FISICA II";4;"11";"11";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115315;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
84299;"0902002523";"QUIMICA ANALITICA";5;"18";"18";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
108513;"0902003491";"DEPORTE II";2;"20";"20";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
75677;"0902003278";"LABORATORIO INMUNOLOGIA I";2;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
98417;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
84299;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"19";"19";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115405;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"14";"14";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
84299;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"14";"14";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
100580;"0902003458";"BIOESTADISTICA I";4;"AP";"08";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
91658;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"20";"20";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115405;"0902003457";"PRINCIPIOS DE QUIMICA";3;"12";"12";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
91658;"0902002523";"QUIMICA ANALITICA";5;"12";"12";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115405;"0902003455";"MATEMATICAS I";3;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67464;"0902003508";"INTERNADO ROTATORIO TRABAJO ESPECIAL DE INVESTIGACION";30;"19";"19";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
152169;"0902003279";"MICOLOGIA I";3;"11";"11";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
67408;"0902002994";"FISIOLOGIA";5;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
119019;"0902003460";"MATEMATICAS II";4;"AP";"00";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003463";"ADMINISTRACION SANITARIA";3;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
119019;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"12";"12";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003464";"DEONTOLOGIA Y LEGISLACION DEL BIOANALISIS";3;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
111402;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"15";"15";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003465";"BACTERIOLOGIA I";3;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
105922;"0902003460";"MATEMATICAS II";4;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
91658;"0902003288";"EPIDEMIOLOGIA";3;"AP";"11";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
152169;"0902003277";"BIOQUIMICA CLINICA I";5;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67408;"0902003274";"FISICA I";4;"AP";"05";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
161017;"0902003281";"BIOQUIMICA CLINICA II";5;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"20";"20";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
98614;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"AP";"02";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003601";"GARANTIA DE LA CALIDAD EN LOS SERVICIOS DE BIOANALISIS";2;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
152169;"0902003283";"PARASITOLOGIA II";3;"AP";"10";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
91658;"0902003275";"FISICA II";4;"10";"10";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
111402;"0902003455";"MATEMATICAS I";3;"AP";"10";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"19";"19";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
152169;"0902003279";"MICOLOGIA I";3;"AP";"09";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003611";"TECNICA EN BIOLOGIA MOLECULAR";3;"17";"17";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115405;"0902003489";"HISTORA DE CIENCIA.DE LA SALUD";3;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
75677;"0902003284";"VIROLOGIA";3;"12";"12";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
100580;"0902003455";"MATEMATICAS I";3;"AP";"07";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67408;"0902003463";"ADMINISTRACION SANITARIA";3;"12";"12";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
152169;"0902003280";"HEMATOLOGIA I";5;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003466";"BACTERIOLOGIA II";4;"15";"15";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115405;"0902003460";"MATEMATICAS II";4;"AP";"00";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003277";"BIOQUIMICA CLINICA I";5;"12";"12";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
152169;"0902003277";"BIOQUIMICA CLINICA I";5;"AP";"NP";"R";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
17314;"3281";"BIOQUIMICA CLINICA II";5;"12";"12";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115405;"0902003274";"FISICA I";4;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
29479;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115405;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"19";"19";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
91658;"0902003460";"MATEMATICAS II";4;"AP";"12";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
103715;"0902003460";"MATEMATICAS II";4;"14";"14";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67408;"0902003606";"TOPICOS EN COMPUTACION";2;"20";"20";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115405;"0902003491";"DEPORTE II";2;"18";"18";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82238;"0902003279";"MICOLOGIA I";3;"13";"13";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115436;"0902003455";"MATEMATICAS I";3;"AP";"00";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
67408;"0902003274";"FISICA I";4;"10";"10";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
103715;"0902003463";"ADMINISTRACION SANITARIA";3;"10";"10";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"15";"15";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
98614;"0902002523";"QUIMICA ANALITICA";5;"00";"PI";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67598;"0902003463";"ADMINISTRACION SANITARIA";3;"00";"PI";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
103715;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902002523";"QUIMICA ANALITICA";5;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
152169;"0902002998";"PARASITOLOGIA I";4;"NP";"13";"D";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902002992";"BIOQUIMICA II";2;"AP";"05";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
105922;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902002999";"INMUNOLOGIA I";2;"AP";"NP";"R";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
105922;"0902002525";"INGLES I";2;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902003274";"FISICA I";4;"AP";"02";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
152169;"0902003280";"HEMATOLOGIA I";5;"PI";"PI";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902003288";"EPIDEMIOLOGIA";3;"00";"PI";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115436;"0902003457";"PRINCIPIOS DE QUIMICA";3;"AP";"00";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902003288";"EPIDEMIOLOGIA";3;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115436;"0902003490";"DEPORTE I";2;"17";"17";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
67467;"0902003508";"INTERNADO ROTATORIO TRABAJO ESPECIAL DE INVESTIGACION";30;"18";"18";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
103715;"0902003275";"FISICA II";4;"AP";"AP";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
75765;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"00";"PI";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115674;"0902002523";"QUIMICA ANALITICA";5;"18";"18";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
75765;"0902002994";"FISIOLOGIA";5;"00";"PI";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902003462";"SOCIOLOGIA Y ORIENTACION COMUNAL";3;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
91658;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"03";"03";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
108993;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"14";"14";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
67598;"0902003275";"FISICA II";4;"00";"PI";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902002523";"QUIMICA ANALITICA";5;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902002525";"INGLES I";2;"19";"19";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902003463";"ADMINISTRACION SANITARIA";3;"13";"13";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902002992";"BIOQUIMICA II";2;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902002994";"FISIOLOGIA";5;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
51036;"0902003282";"HEMATOLOGIA II";5;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902003274";"FISICA I";4;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902003460";"MATEMATICAS II";4;"AP";"01";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
161017;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902003460";"MATEMATICAS II";4;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
161017;"09020032822";"HEMATOLOGIA II";5;"PI";"PI";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902002994";"FISIOLOGIA";5;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
161017;"0902003282";"HEMATOLOGIA II";5;"PI";"PI";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902003462";"SOCIOLOGIA Y ORIENTACION COMUNAL";3;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
98614;"0902003288";"EPIDEMIOLOGIA";3;"00";"PI";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
51036;"0902003281";"BIOQUIMICA CLINICA II";5;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902003459";"METODOLOGIA DE LA INVESTIGACION";1;"00";"PI";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902003491";"DEPORTE II";2;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
161348;"0902002525";"INGLES I";2;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
51036;"0902003285";"TOXICOLOGIA";5;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902003274";"FISICA I";4;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
161348;"0902003281";"BIOQUIMICA CLINICA II";5;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
84464;"0902002523";"QUIMICA ANALITICA";5;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
161348;"0902003285";"TOXICOLOGIA";5;"11";"11";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
51036;"0902003463";"ADMINISTRACION SANITARIA";3;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902002523";"QUIMICA ANALITICA";5;"12";"12";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
51036;"0902003493";"PROCESOS METODOLOGICOS";3;"14";"14";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902002525";"INGLES I";2;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902002523";"QUIMICA ANALITICA";5;"16";"16";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
111375;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67598;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"18";"18";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
111375;"0902003274";"FISICA I";4;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902002994";"FISIOLOGIA";5;"PI";"PI";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
98614;"0902003460";"MATEMATICAS II";4;"AP";"06";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902002999";"INMUNOLOGIA I";2;"AP";"00";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
161348;"0902003281";"BIOQUIMICA CLINICA II";5;"RT";"RT";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902003602";"FORMACION DE AGENTES DE PAZ";3;"20";"20";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
165388;"0902002992";"BIOQUIMICA II";2;"AP";"NP";"R";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902002991";"BIOQUIMICA I";6;"16";"16";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
165388;"0902002999";"INMUNOLOGIA I";2;"AP";"08";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902003465";"BACTERIOLOGIA I";3;"AP";"04";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
82004;"0902003275";"FISICA II";4;"AP";"AP";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"18";"18";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
165388;"0902002992";"BIOQUIMICA II";2;"AP";"01";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902003463";"ADMINISTRACION SANITARIA";3;"10";"10";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
111312;"0902003275";"FISICA II";4;"11";"11";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902003288";"EPIDEMIOLOGIA";3;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
105766;"0902003280";"HEMATOLOGIA I";5;"15";"15";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902003275";"FISICA II";4;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
108983;"0902003455";"MATEMATICAS I";3;"AP";"00";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
72257;"0902003465";"BACTERIOLOGIA I";3;"AP";"AP";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
115674;"0902002991";"BIOQUIMICA I";6;"18";"18";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
60267;"0902002994";"FISIOLOGIA";5;"17";"17";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
108983;"0902003489";"HISTORA DE CIENCIA.DE LA SALUD";3;"14";"14";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
75898;"0902003283";"PARASITOLOGIA II";3;"14";"14";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115674;"0902002526";"ANATOMIA Y EMBRIOLOGIA II";2;"12";"12";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67535;"0902003508";"INTERNADO ROTATORIO TRABAJO ESPECIAL DE INVESTIGACION";30;"20";"20";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
165388;"0902003506";"BIOLOGIA DEL ENVEJECIMIENTO";2;"19";"19";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
91963;"0902003457";"PRINCIPIOS DE QUIMICA";3;"AP";"00";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
108983;"0902002520";"ANATOMIA Y EMBRIOLOGIA I";4;"11";"11";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
91680;"0902003460";"MATEMATICAS II";4;"RT";"RT";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115674;"0902003288";"EPIDEMIOLOGIA";3;"13";"13";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
67552;"0902003508";"INTERNADO ROTATORIO TRABAJO ESPECIAL DE INVESTIGACION";30;"20";"20";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
115674;"0902003275";"FISICA II";4;"12";"12";"F";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
51036;"0902003285";"TOXICOLOGIA";5;"10";"10";"F";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
165686;"0902003281";"BIOQUIMICA CLINICA II";5;"AP";"03";"R";"A";f;"2015-01S";2015;"LICENCIADO EN BIOANÁLISIS"
51036;"0902003281";"BIOQUIMICA CLINICA II";5;"AP";"NP";"R";"A";f;"2015-02S";2015;"LICENCIADO EN BIOANÁLISIS"
